File,for loops,while loops,do-while loops,total loops,total nodes
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-shlib-ctrl_params_translate.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ts libcrypto-lib-ts_rsp_sign.c,3,0,3,6,9389
../samples/decompilations/openssl/rerolled/rerolledapps openssl-bin-rand.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-c_alld.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl record methods libssl-shlib-tls_pad.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-lib-provider_child.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-lib-a_time.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers libdefault-lib-cipher_aes_hw.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-v3_tlsf.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-x509aset.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest igetest-bin-igetest.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-shlib-x_info.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ts libcrypto-shlib-ts_rsp_sign.c,3,0,3,6,9389
../samples/decompilations/openssl/rerolled/rerolledcrypto md4 libcrypto-shlib-md4_dgst.c,3,0,4,7,4726
../samples/decompilations/openssl/rerolled/rerolledproviders common libcommon-lib-provider_err.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl quic libssl-shlib-uint_set.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-lib-a_bitstr.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bio libcrypto-shlib-bss_file.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto lhash libcrypto-shlib-lhash.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto modes libcrypto-lib-siv128.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest sslapitest-bin-sslapitest.c,19,4,30,53,181564
../samples/decompilations/openssl/rerolled/rerolledssl quic libssl-shlib-quic_rstream.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-shlib-bn_kron.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto dsa libcrypto-lib-dsa_sign.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers liblegacy-lib-cipher_cast5.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto idea libcrypto-shlib-i_cfb64.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto pkcs7 libcrypto-lib-pk7_mime.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest v3nametest-bin-v3nametest.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-shlib-p5_pbev2.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers libdefault-lib-cipher_aes_xts_hw.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl quic libssl-lib-quic_txp.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest memleaktest-bin-memleaktest.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 ca_internals_test-bin-a_time.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledapps openssl-bin-enc.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ec libcrypto-lib-ecdh_ossl.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-shlib-param_build.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-skeymgmt_meth.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-x_ietfatt.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto des libcrypto-shlib-des_enc.c,4,0,4,8,31283
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-shlib-param_build_set.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto des libcrypto-lib-ecb_enc.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-shlib-t_spki.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-shlib-legacy_blake2.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-lib-threads_pthread.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ui libcrypto-lib-ui_util.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl quic libssl-shlib-quic_record_shared.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations encode_decode libdefault-lib-encode_key2any.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto sm4 libcrypto-lib-sm4.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-legacy_mdc2.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-e_aes_cbc_hmac_sha256.c,9,2,7,18,19613
../samples/decompilations/openssl/rerolled/rerolledcrypto ec curve448 libcrypto-lib-curve448_tables.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl rio libssl-lib-rio_notifier.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto camellia libcrypto-shlib-cmll_ctr.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest rsa_sp800_56b_test-bin-rsa_sp800_56b_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto sm2 libcrypto-lib-sm2_key.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-lib-bn_lib.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders common libdefault-lib-bio_prov.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ffc libcrypto-shlib-ffc_params_generate.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers libdefault-lib-cipher_aes_wrp.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledapps ca_internals_test-bin-ca.c,11,4,13,28,26589
../samples/decompilations/openssl/rerolled/rerolledproviders implementations kdfs libdefault-lib-hmacdrbg_kdf.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-shlib-bn_x931p.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl quic libssl-shlib-quic_reactor_wait_ctx.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-shlib-rsaz-x86_64.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto rc2 libcrypto-shlib-rc2_cbc.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto modes libcrypto-lib-gcm128.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ffc libcrypto-shlib-ffc_params_validate.c,2,0,0,2,1648
../samples/decompilations/openssl/rerolled/rerolledcrypto des libcrypto-shlib-ofb_enc.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto thread arch libcrypto-lib-thread_posix.c,2,0,0,2,2118
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-x509_r2x.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-v3_ac_tgt.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-evp_rand.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ec libcrypto-shlib-x25519-x86_64.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-lib-tasn_enc.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-legacy_md4.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-shlib-a_mbstr.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bio libcrypto-lib-bf_null.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-shlib-tasn_fre.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-shlib-bn_gf2m.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto sm2 libcrypto-shlib-sm2_key.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libssl-shlib-time.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest bad_dtls_test-bin-bad_dtls_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders libcrypto-shlib-nullprov.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto store libcrypto-lib-store_result.c,1,1,1,3,5191
../samples/decompilations/openssl/rerolled/rerolledcrypto cms libcrypto-shlib-cms_dd.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest enginetest-bin-enginetest.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto cast libcrypto-lib-c_ofb64.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-shlib-a_object.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledapps openssl-bin-ocsp.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledapps lib libapps-lib-apps_opt_printf.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-lib-rsaz-4k-avx512.c,4,0,2,6,5973
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-lib-asn_mstbl.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers liblegacy-lib-cipher_tdes_common.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest afalgtest-bin-afalgtest.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto thread libcrypto-lib-api.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto modes libcrypto-shlib-ctr128.c,3,2,3,8,7144
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-shlib-x_spki.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-shlib-names.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations signature libdefault-lib-sm2_sig.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl quic libssl-shlib-quic_stream_map.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders libcrypto-shlib-prov_running.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-x509_obj.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest sm4_internal_test-bin-sm4_internal_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-shlib-kdf_meth.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ocsp libcrypto-shlib-ocsp_prn.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest dhtest-bin-dhtest.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl quic libssl-lib-qlog.c,4,3,4,11,8828
../samples/decompilations/openssl/rerolled/rerolledtest cmsapitest-bin-cmsapitest.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl record methods libcommon-lib-tls_pad.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto md4 libcrypto-lib-md4_dgst.c,3,0,4,7,4726
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-m_sigver.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto store libcrypto-lib-store_init.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations signature libdefault-lib-mac_legacy_sig.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-lib-deterministic_nonce.c,1,0,2,3,1534
../samples/decompilations/openssl/rerolled/rerolledcrypto cms libcrypto-lib-cms_ec.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ct libcrypto-shlib-ct_b64.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-shlib-bn_print.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto dh libcrypto-shlib-dh_rfc5114.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl quic libssl-shlib-qlog_event_helpers.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-e_aes_cbc_hmac_sha1.c,9,2,7,18,18436
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-shlib-asn_pack.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-shlib-legacy_wp.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-shlib-threads_lib.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-shlib-a_gentm.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-dsa_ctrl.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledfuzz crl-test-bin-crl.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest helpers cmp_status_test-bin-cmp_testlib.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest testutil libtestutil-lib-stanza.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl record methods libssl-shlib-tls_multib.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto slh_dsa libcrypto-shlib-slh_dsa.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-lib-bn_intern.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto cmp libcrypto-shlib-cmp_util.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bio libcrypto-lib-bio_err.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto engine libcrypto-lib-eng_lib.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest helpers cmp_hdr_test-bin-cmp_testlib.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-shlib-p_lib.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-lib-d2i_param.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ct libcrypto-lib-ct_x509v3.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl libssl-shlib-bio_ssl.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto pem libcrypto-lib-pem_oth.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bf libcrypto-shlib-bf_skey.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders libcrypto-shlib-baseprov.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest rc4test-bin-rc4test.c,8,0,1,9,1477
../samples/decompilations/openssl/rerolled/rerolledtest ssl_ctx_test-bin-ssl_ctx_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers libcommon-lib-ciphercommon_ccm_hw.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-shlib-asn_mime.c,3,24,7,34,15235
../samples/decompilations/openssl/rerolled/rerolledssl rio libssl-lib-poll_immediate.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto slh_dsa libcrypto-lib-slh_xmss.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto encode_decode libcrypto-lib-encoder_err.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ec libcrypto-lib-ec_deprecated.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest evp_extra_test-bin-fake_rsaprov.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-lib-x_int64.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest ideatest-bin-ideatest.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto sha libcrypto-shlib-sha1-x86_64.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledapps lib uitest-bin-apps_ui.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-x_all.c,2,0,0,2,11043
../samples/decompilations/openssl/rerolled/rerolledcrypto rsa libcrypto-lib-rsa_mp_names.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-lib-asn1_item_list.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto camellia libcrypto-shlib-cmll_ofb.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-evp_enc.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-v3_skid.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto pem libcrypto-shlib-pem_pk8.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-v3_admis.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto thread arch libcrypto-shlib-thread_win.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl record libssl-shlib-rec_layer_d1.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto pkcs12 libcrypto-lib-p12_crt.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bio libcrypto-shlib-bss_null.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-shlib-bn_lib.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-v3_addr.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest strtoultest-bin-strtoultest.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-encode.c,1,3,5,9,6246
../samples/decompilations/openssl/rerolled/rerolledcrypto pkcs12 libcrypto-shlib-p12_p8d.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledfuzz x509-test-bin-test-corpus.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto conf libcrypto-shlib-conf_ssl.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest buildtest_c_srtp-bin-buildtest_srtp.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto cmp libcrypto-lib-cmp_server.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-shlib-a_d2i_fp.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers libdefault-lib-cipher_aes.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-v3_bitst.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest buildtest_c_ebcdic-bin-buildtest_ebcdic.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto des libcrypto-shlib-cfb64ede.c,1,2,4,7,9071
../samples/decompilations/openssl/rerolled/rerolledcrypto sha libcrypto-shlib-sha256.c,8,0,3,11,3832
../samples/decompilations/openssl/rerolled/rerolledtest asn1_stable_parse_test-bin-asn1_stable_parse_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bio libcrypto-shlib-bf_nbio.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl libssl-lib-s3_lib.c,3,1,9,13,23630
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-v3_usernotice.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto crmf libcrypto-lib-crmf_err.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest list_test-bin-list_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto rsa libcrypto-shlib-rsa_crpt.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto rc2 libcrypto-shlib-rc2_skey.c,1,0,4,5,2394
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-shlib-e_bf.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-x509_acert.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-pmeth_check.c,0,0,0,0,1
